scaffold,start,end,mid,sites,sitesUsed,ABBA,BABA,D,fd,fdM
8,7500001,7550000,7525667,1428,496,9.155,8.8341,0.0178,0.0071,0.005
8,7550001,7600000,7574251,1349,432,17.1493,13.2447,0.1285,0.0967,0.0514
8,7600001,7650000,7624830,1320,358,16.0689,6.4462,0.4274,0.2681,0.1789
8,7650001,7700000,7674905,1303,360,5.724,8.3651,-0.1875,-0.1435,-0.0834
8,7700001,7750000,7724979,1123,377,15.5613,4.7149,0.5349,0.2956,0.2195
8,7750001,7800000,7776682,1146,394,8.3371,7.8788,0.0283,0.0147,0.0095
8,7800001,7850000,7824245,1374,456,18.2163,10.6114,0.2638,0.1685,0.1212
8,7850001,7900000,7874316,1446,468,4.8026,10.9473,-0.3901,-0.1544,-0.0993
8,7900001,7950000,7923439,1337,490,7.0237,13.529,-0.3165,-0.1564,-0.1053
8,7950001,8000000,7974361,1235,407,7.8024,14.783,-0.3091,-0.1488,-0.0999
8,8000001,8050000,8024156,1145,353,7.8158,5.2297,0.1982,0.089,0.0615
8,8050001,8100000,8075075,1329,502,9.7115,7.6595,0.1181,0.0473,0.0337
8,8100001,8150000,8125754,1426,499,9.6283,6.7835,0.1733,0.0843,0.0638
8,8150001,8200000,8175113,1427,586,6.7332,9.5854,-0.1748,-0.0614,-0.0444
8,8200001,8250000,8226124,1287,545,5.9574,13.4411,-0.3858,-0.1684,-0.1067
8,8250001,8300000,8274303,1366,472,6.9818,9.8846,-0.1721,-0.0785,-0.0499
8,8300001,8350000,8324336,1177,337,8.3439,9.497,-0.0646,-0.0225,-0.0177
8,8350001,8400000,8375683,1243,370,6.7278,10.7757,-0.2313,-0.0708,-0.055
8,8400001,8450000,8423534,1095,376,6.091,7.3492,-0.0936,-0.0815,-0.0343
8,8450001,8500000,8475722,1079,440,3.1674,5.8138,-0.2947,-0.1524,-0.0868
8,8500001,8550000,8525056,950,346,2.1185,5.4801,-0.4424,-0.1417,-0.0879
8,8550001,8600000,8575978,1057,282,2.6169,3.3576,-0.124,-0.0266,-0.0203
8,8600001,8650000,8622838,829,246,0.9381,3.1484,-0.5409,-0.1567,-0.0737
8,8650001,8700000,8673381,871,304,3.5484,7.7054,-0.3694,-0.134,-0.085
8,8700001,8750000,8725821,806,294,0.0585,13.4649,-0.9914,-2.2359,-0.5546
8,8750001,8800000,8774927,827,254,0.0626,4.5854,-0.9731,-0.7361,-0.2575
8,8800001,8850000,8826037,790,272,0.2221,4.9098,-0.9135,-0.6689,-0.255
8,8850001,8900000,8873450,837,396,0.0703,8.7535,-0.9841,-0.8786,-0.308
